"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX" 
"Ca2PdYCl6","Ca","Pd","Y","Cl","0.8717754836546475","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Ca2PdYI6","Ca","Pd","Y","I","0.84996876244495","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Ca2PdYBr6","Ca","Pd","Y","Br","0.8626441323163055","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuInF6","Cs","Cu","In","F","1.0731975260561784","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuInCl6","Cs","Cu","In","Cl","1.0054813189126628","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuInI6","Cs","Cu","In","I","0.9664977109685471","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuInBr6","Cs","Cu","In","Br","0.9891766993647876","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuYF6","Cs","Cu","Y","F","1.0484123637916016","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuYCl6","Cs","Cu","Y","Cl","0.9864741106156371","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuYI6","Cs","Cu","Y","I","0.9505751786626405","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuYBr6","Cs","Cu","Y","Br","0.9714812306820544","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuAgF6","Cs","Cu","Ag","F","1.0965279070573994","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuAgCl6","Cs","Cu","Ag","Cl","1.0232251068934746","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuAgI6","Cs","Cu","Ag","I","0.9812910432792902","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuAgBr6","Cs","Cu","Ag","Br","1.005662977687534","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuInF6","Cs","Cu","In","F","1.0834428485006287","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuInCl6","Cs","Cu","In","Cl","1.013290882554703","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuInI6","Cs","Cu","In","I","0.9730170884455694","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuInBr6","Cs","Cu","In","Br","0.9964367118371897","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuPdF6","Cs","Cu","Pd","F","1.0938856711367795","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuPdCl6","Cs","Cu","Pd","Cl","1.0212227094240156","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuPdI6","Cs","Cu","Pd","I","0.9796250143433323","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuPdBr6","Cs","Cu","Pd","Br","1.003804081240792","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuSbF6","Cs","Cu","Sb","F","1.0938856711367795","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuSbCl6","Cs","Cu","Sb","Cl","1.0212227094240156","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuSbI6","Cs","Cu","Sb","I","0.9796250143433323","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuSbBr6","Cs","Cu","Sb","Br","1.003804081240792","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuScF6","Cs","Cu","Sc","F","1.0978538174649661","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuScCl6","Cs","Cu","Sc","Cl","1.024229253220161","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuScI6","Cs","Cu","Sc","I","0.9821261845927195","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuScBr6","Cs","Cu","Sc","Br","1.0065950101042975","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2CuYF6","Cs","Cu","Y","F","1.058187770447001","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2CuYCl6","Cs","Cu","Y","Cl","0.9939901038393752","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2CuYI6","Cs","Cu","Y","I","0.956880818322094","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2CuYBr6","Cs","Cu","Y","Br","0.9784828972094927","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdAgF6","Cs","Pd","Ag","F","1.1349063838044087","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdAgCl6","Cs","Pd","Ag","Cl","1.0521064607170807","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdAgI6","Cs","Pd","Ag","I","1.0052249711641512","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdAgBr6","Cs","Pd","Ag","Br","1.0324296729111568","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdCrF6","Cs","Pd","Cr","F","1.1745473571067617","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdCrCl6","Cs","Pd","Cr","Cl","1.0815436363019109","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdCrI6","Cs","Pd","Cr","I","1.0294364557506204","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdCrBr6","Cs","Pd","Cr","Br","1.0596253813683285","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdGaF6","Cs","Pd","Ga","F","1.1730298540614041","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdGaCl6","Cs","Pd","Ga","Cl","1.0804240259123645","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdGaI6","Cs","Pd","Ga","I","1.0285189544531599","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdGaBr6","Cs","Pd","Ga","Br","1.0585926080921413","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdInF6","Cs","Pd","In","F","1.1208951938808973","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdInCl6","Cs","Pd","In","Cl","1.0416063962388664","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdInI6","Cs","Pd","In","I","0.9965442719312999","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdInBr6","Cs","Pd","In","Br","1.022708112902577","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdMoF6","Cs","Pd","Mo","F","1.1521892221364556","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdMoCl6","Cs","Pd","Mo","Cl","1.0649893969707593","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdMoI6","Cs","Pd","Mo","I","1.015843544803209","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdMoBr6","Cs","Pd","Mo","Br","1.0443423229832087","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdNbF6","Cs","Pd","Nb","F","1.1434825025737114","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdNbCl6","Cs","Pd","Nb","Cl","1.0585087312691117","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdNbI6","Cs","Pd","Nb","I","1.0105063633068698","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdNbBr6","Cs","Pd","Nb","Br","1.0383518316467846","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdNiF6","Cs","Pd","Ni","F","1.179123515640944","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdNiCl6","Cs","Pd","Ni","Cl","1.0849164335045156","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdNiI6","Cs","Pd","Ni","I","1.0321988075996829","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdNiBr6","Cs","Pd","Ni","Br","1.0627358276932848","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Cs2PdPdF6","Cs","Pd","Pd","F","1.132076193321106","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Cs2PdPdCl6","Cs","Pd","Pd","Cl","1.049989546309199","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Cs2PdPdI6","Cs","Pd","Pd","I","1.003476753822996","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Cs2PdPdBr6","Cs","Pd","Pd","Br","1.0304706033230902","1.88","0.922","2.518","0.0","0.79","45.5","3.8939","12","13","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
